run,tag,step,value
test/num_gt_boxes/Cyclist,test/num_gt_boxes,245,0.21875
test/num_gt_boxes/Cyclist,test/num_gt_boxes,249,0.21875
test/num_gt_boxes/Cyclist,test/num_gt_boxes,253,0.5
test/num_gt_boxes/Cyclist,test/num_gt_boxes,257,0.15625
test/num_gt_boxes/Cyclist,test/num_gt_boxes,261,0.375
test/num_gt_boxes/Cyclist,test/num_gt_boxes,265,0.09375
test/num_gt_boxes/Cyclist,test/num_gt_boxes,269,0.03125
test/num_gt_boxes/Cyclist,test/num_gt_boxes,273,0.5
test/num_gt_boxes/Cyclist,test/num_gt_boxes,277,0.5625
test/num_gt_boxes/Cyclist,test/num_gt_boxes,281,0.15625
test/num_gt_boxes/Cyclist,test/num_gt_boxes,285,0.28125
test/num_gt_boxes/Cyclist,test/num_gt_boxes,289,0.125
test/num_gt_boxes/Cyclist,test/num_gt_boxes,293,0.1875
test/num_gt_boxes/Cyclist,test/num_gt_boxes,297,0.25
test/num_gt_boxes/Cyclist,test/num_gt_boxes,301,0.25
test/num_gt_boxes/Cyclist,test/num_gt_boxes,305,0.34375
test/num_gt_boxes/Cyclist,test/num_gt_boxes,309,0.0625
test/num_gt_boxes/Cyclist,test/num_gt_boxes,313,0.375
test/num_gt_boxes/Cyclist,test/num_gt_boxes,317,0.28125
test/num_gt_boxes/Cyclist,test/num_gt_boxes,321,0.28125
test/num_gt_boxes/Cyclist,test/num_gt_boxes,325,0.15625
test/num_gt_boxes/Cyclist,test/num_gt_boxes,329,0.21875
test/num_gt_boxes/Cyclist,test/num_gt_boxes,333,0.28125
test/num_gt_boxes/Cyclist,test/num_gt_boxes,337,0.125
test/num_gt_boxes/Cyclist,test/num_gt_boxes,341,0.25
test/num_gt_boxes/Cyclist,test/num_gt_boxes,345,0.125
test/num_gt_boxes/Cyclist,test/num_gt_boxes,349,0.40625
test/num_gt_boxes/Cyclist,test/num_gt_boxes,353,0.28125
test/num_gt_boxes/Cyclist,test/num_gt_boxes,357,0.15625
test/num_gt_boxes/Cyclist,test/num_gt_boxes,361,0.03125
test/num_gt_boxes/Cyclist,test/num_gt_boxes,365,0.21875
test/num_gt_boxes/Cyclist,test/num_gt_boxes,369,0.25
test/num_gt_boxes/Cyclist,test/num_gt_boxes,373,0.28125
test/num_gt_boxes/Cyclist,test/num_gt_boxes,377,0.4375
test/num_gt_boxes/Cyclist,test/num_gt_boxes,381,0.21875
test/num_gt_boxes/Cyclist,test/num_gt_boxes,385,0.21875
test/num_gt_boxes/Cyclist,test/num_gt_boxes,389,0.3125
test/num_gt_boxes/Cyclist,test/num_gt_boxes,393,0.3125
test/num_gt_boxes/Cyclist,test/num_gt_boxes,397,0.09375
test/num_gt_boxes/Cyclist,test/num_gt_boxes,401,0.4375
test/num_gt_boxes/Cyclist,test/num_gt_boxes,405,0.15625
test/num_gt_boxes/Cyclist,test/num_gt_boxes,409,0.15625
test/num_gt_boxes/Cyclist,test/num_gt_boxes,413,0.0625
test/num_gt_boxes/Cyclist,test/num_gt_boxes,417,0.5
test/num_gt_boxes/Cyclist,test/num_gt_boxes,421,0.25
test/num_gt_boxes/Cyclist,test/num_gt_boxes,425,0.34375
test/num_gt_boxes/Cyclist,test/num_gt_boxes,429,0.375
test/num_gt_boxes/Cyclist,test/num_gt_boxes,433,0.25
test/num_gt_boxes/Cyclist,test/num_gt_boxes,437,0.0625
test/num_gt_boxes/Cyclist,test/num_gt_boxes,441,0.34375
test/num_gt_boxes/Cyclist,test/num_gt_boxes,445,0.1875
test/num_gt_boxes/Cyclist,test/num_gt_boxes,449,0.09375
test/num_gt_boxes/Cyclist,test/num_gt_boxes,453,0.15625
test/num_gt_boxes/Cyclist,test/num_gt_boxes,457,0.1875
test/num_gt_boxes/Cyclist,test/num_gt_boxes,461,0.34375
test/num_gt_boxes/Cyclist,test/num_gt_boxes,465,0.1875
test/num_gt_boxes/Cyclist,test/num_gt_boxes,469,0.25
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,5,0.40625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,9,0.65625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,13,0.46875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,17,0.25
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,21,0.96875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,25,0.375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,29,0.59375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,33,0.71875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,37,0.34375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,41,0.8125
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,45,0.15625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,49,0.75
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,53,0.625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,57,0.6875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,61,1.65625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,65,0.9375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,69,1.09375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,73,0.3125
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,77,0.53125
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,81,0.3125
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,85,0.46875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,89,0.46875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,93,0.5
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,97,0.1875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,101,0.34375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,105,0.28125
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,109,0.8125
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,113,0.40625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,117,0.34375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,121,0.03125
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,125,0.28125
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,129,0.40625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,133,0.5
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,137,0.4375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,141,0.25
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,145,0.5
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,149,0.875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,153,0.65625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,157,0.78125
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,161,0.6875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,165,0.59375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,169,1.65625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,173,1.625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,177,0.5625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,181,0.15625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,185,0.875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,189,0.875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,193,0.59375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,197,0.8125
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,201,0.4375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,205,1.15625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,209,0.375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,213,0.40625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,217,0.1875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,221,1.84375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,225,0.21875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,229,0.1875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,233,1.09375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,237,0.9375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,241,0.46875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,245,0.40625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,249,0.28125
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,253,0.90625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,257,0.28125
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,261,0.5
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,265,0.375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,269,0.375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,273,0.8125
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,277,0.25
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,281,0.78125
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,285,1.0
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,289,0.21875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,293,0.40625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,297,0.3125
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,301,0.71875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,305,0.6875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,309,0.53125
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,313,1.4375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,317,0.5
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,321,1.125
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,325,0.21875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,329,0.375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,333,0.5625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,337,0.5
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,341,0.3125
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,345,0.90625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,349,1.4375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,353,0.5625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,357,0.21875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,361,0.5
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,365,0.25
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,369,0.375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,373,0.34375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,377,0.78125
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,381,0.40625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,385,1.90625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,389,0.65625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,393,0.34375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,397,0.125
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,401,0.5625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,405,1.6875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,409,0.75
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,413,0.875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,417,0.46875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,421,0.375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,425,0.65625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,429,0.78125
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,433,0.3125
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,437,0.84375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,441,0.65625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,445,0.125
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,449,0.5625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,453,0.71875
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,457,0.375
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,461,0.65625
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,465,0.25
test/num_gt_boxes/Pedestrian,test/num_gt_boxes,469,0.6875
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,5,3.40625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,9,3.75
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,13,5.125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,17,4.4375
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,21,4.53125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,25,5.46875
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,29,4.84375
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,33,4.21875
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,37,4.0
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,41,5.21875
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,45,4.5
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,49,4.625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,53,4.84375
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,57,3.40625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,61,4.53125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,65,5.8125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,69,5.5625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,73,4.6875
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,77,4.28125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,81,4.8125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,85,4.15625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,89,3.78125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,93,4.53125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,97,3.8125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,101,5.25
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,105,4.5
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,109,4.1875
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,113,4.71875
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,117,4.3125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,121,4.53125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,125,4.34375
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,129,4.28125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,133,4.8125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,137,5.1875
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,141,5.125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,145,4.6875
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,149,4.46875
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,153,5.4375
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,157,5.25
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,161,3.96875
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,165,4.65625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,169,5.1875
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,173,5.34375
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,177,4.28125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,181,4.1875
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,185,4.34375
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,189,5.5625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,193,4.46875
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,197,4.4375
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,201,3.59375
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,205,5.5
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,209,4.625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,213,4.4375
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,217,3.25
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,221,5.0625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,225,4.40625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,229,4.625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,233,5.28125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,237,4.28125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,241,5.15625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,245,4.90625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,249,4.15625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,253,4.4375
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,257,3.84375
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,261,5.0625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,265,5.03125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,269,5.8125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,273,5.15625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,277,4.75
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,281,3.875
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,285,5.78125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,289,3.3125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,293,4.78125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,297,4.28125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,301,5.15625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,305,5.75
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,309,4.6875
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,313,6.34375
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,317,4.8125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,321,5.5625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,325,4.5625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,329,5.28125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,333,4.59375
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,337,3.65625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,341,4.40625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,345,4.875
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,349,5.8125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,353,5.46875
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,357,4.4375
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,361,4.0
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,365,3.96875
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,369,4.1875
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,373,4.65625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,377,5.03125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,381,5.09375
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,385,5.59375
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,389,5.25
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,393,3.375
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,397,4.40625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,401,5.15625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,405,4.375
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,409,4.4375
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,413,4.375
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,417,5.125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,421,3.625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,425,4.71875
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,429,4.8125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,433,4.3125
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,437,5.0625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,441,5.5
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,445,4.625
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,449,3.875
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,453,4.84375
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,457,4.25
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,461,4.25
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,465,4.1875
test/num_gt_boxes/cls_agnostic,test/num_gt_boxes,469,4.90625
test/num_pred_boxes/Car,test/num_pred_boxes,5,4.40625
test/num_pred_boxes/Car,test/num_pred_boxes,9,5.625
test/num_pred_boxes/Car,test/num_pred_boxes,13,10.09375
test/num_pred_boxes/Car,test/num_pred_boxes,17,24.03125
test/num_pred_boxes/Car,test/num_pred_boxes,21,22.625
test/num_pred_boxes/Car,test/num_pred_boxes,25,24.34375
test/num_pred_boxes/Car,test/num_pred_boxes,29,26.90625
test/num_pred_boxes/Car,test/num_pred_boxes,33,26.25
test/num_pred_boxes/Car,test/num_pred_boxes,37,27.78125
test/num_pred_boxes/Car,test/num_pred_boxes,41,25.5
test/num_pred_boxes/Car,test/num_pred_boxes,45,27.46875
test/num_pred_boxes/Car,test/num_pred_boxes,49,24.59375
test/num_pred_boxes/Car,test/num_pred_boxes,53,25.3125
test/num_pred_boxes/Car,test/num_pred_boxes,57,24.0
test/num_pred_boxes/Car,test/num_pred_boxes,61,22.5
test/num_pred_boxes/Car,test/num_pred_boxes,65,22.53125
test/num_pred_boxes/Car,test/num_pred_boxes,69,23.5
test/num_pred_boxes/Car,test/num_pred_boxes,73,23.09375
test/num_pred_boxes/Car,test/num_pred_boxes,77,22.375
test/num_pred_boxes/Car,test/num_pred_boxes,81,24.125
test/num_pred_boxes/Car,test/num_pred_boxes,85,23.40625
test/num_pred_boxes/Car,test/num_pred_boxes,89,22.875
test/num_pred_boxes/Car,test/num_pred_boxes,93,23.03125
test/num_pred_boxes/Car,test/num_pred_boxes,97,23.96875
test/num_pred_boxes/Car,test/num_pred_boxes,101,23.0
test/num_pred_boxes/Car,test/num_pred_boxes,105,22.9375
test/num_pred_boxes/Car,test/num_pred_boxes,109,23.5
test/num_pred_boxes/Car,test/num_pred_boxes,113,21.875
test/num_pred_boxes/Car,test/num_pred_boxes,117,21.59375
test/num_pred_boxes/Car,test/num_pred_boxes,121,22.34375
test/num_pred_boxes/Car,test/num_pred_boxes,125,22.1875
test/num_pred_boxes/Car,test/num_pred_boxes,129,20.3125
test/num_pred_boxes/Car,test/num_pred_boxes,133,19.65625
test/num_pred_boxes/Car,test/num_pred_boxes,137,20.5
test/num_pred_boxes/Car,test/num_pred_boxes,141,22.15625
test/num_pred_boxes/Car,test/num_pred_boxes,145,23.28125
test/num_pred_boxes/Car,test/num_pred_boxes,149,22.3125
test/num_pred_boxes/Car,test/num_pred_boxes,153,20.4375
test/num_pred_boxes/Car,test/num_pred_boxes,157,19.6875
test/num_pred_boxes/Car,test/num_pred_boxes,161,18.28125
test/num_pred_boxes/Car,test/num_pred_boxes,165,19.65625
test/num_pred_boxes/Car,test/num_pred_boxes,169,17.875
test/num_pred_boxes/Car,test/num_pred_boxes,173,18.25
test/num_pred_boxes/Car,test/num_pred_boxes,177,19.0
test/num_pred_boxes/Car,test/num_pred_boxes,181,20.65625
test/num_pred_boxes/Car,test/num_pred_boxes,185,20.1875
test/num_pred_boxes/Car,test/num_pred_boxes,189,22.25
test/num_pred_boxes/Car,test/num_pred_boxes,193,22.625
test/num_pred_boxes/Car,test/num_pred_boxes,197,21.40625
test/num_pred_boxes/Car,test/num_pred_boxes,201,21.375
test/num_pred_boxes/Car,test/num_pred_boxes,205,19.875
test/num_pred_boxes/Car,test/num_pred_boxes,209,21.59375
test/num_pred_boxes/Car,test/num_pred_boxes,213,18.84375
test/num_pred_boxes/Car,test/num_pred_boxes,217,15.8125
test/num_pred_boxes/Car,test/num_pred_boxes,221,11.625
test/num_pred_boxes/Car,test/num_pred_boxes,225,14.5625
test/num_pred_boxes/Car,test/num_pred_boxes,229,15.5625
test/num_pred_boxes/Car,test/num_pred_boxes,233,17.875
test/num_pred_boxes/Car,test/num_pred_boxes,237,20.625
test/num_pred_boxes/Car,test/num_pred_boxes,241,21.96875
test/num_pred_boxes/Car,test/num_pred_boxes,245,22.125
test/num_pred_boxes/Car,test/num_pred_boxes,249,21.875
test/num_pred_boxes/Car,test/num_pred_boxes,253,20.34375
test/num_pred_boxes/Car,test/num_pred_boxes,257,21.125
test/num_pred_boxes/Car,test/num_pred_boxes,261,17.625
test/num_pred_boxes/Car,test/num_pred_boxes,265,17.375
test/num_pred_boxes/Car,test/num_pred_boxes,269,17.5625
test/num_pred_boxes/Car,test/num_pred_boxes,273,15.03125
test/num_pred_boxes/Car,test/num_pred_boxes,277,19.3125
test/num_pred_boxes/Car,test/num_pred_boxes,281,19.5625
test/num_pred_boxes/Car,test/num_pred_boxes,285,22.9375
test/num_pred_boxes/Car,test/num_pred_boxes,289,23.1875
test/num_pred_boxes/Car,test/num_pred_boxes,293,21.71875
test/num_pred_boxes/Car,test/num_pred_boxes,297,20.90625
test/num_pred_boxes/Car,test/num_pred_boxes,301,22.53125
test/num_pred_boxes/Car,test/num_pred_boxes,305,22.71875
test/num_pred_boxes/Car,test/num_pred_boxes,309,23.09375
test/num_pred_boxes/Car,test/num_pred_boxes,313,21.34375
test/num_pred_boxes/Car,test/num_pred_boxes,317,22.0
